CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
10,44,74,8.166666666666666,3299.316508196473,183.29536156647072,60.57562347883314,30,7,7,11,0,29,2,4,16,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,3,0,7,0,0,0,0,2,0,0,0,2,0,0,0,0,1
4,27,32,4.2105263157894735,640.6585266072884,35.59214036707158,55.614363772654634,19,0,1,2,0,6,5,2,16,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1
5,21,35,3.59375,552.471175833891,30.692843101882836,69.28539872189158,28,3,1,13,0,26,10,3,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0
5,11,11,2.0,76.10749561002055,4.228194200556697,88.14660315005557,11,2,0,4,0,11,2,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,1
3,13,17,1.5,94.36121281259784,5.2422896006998805,89.96778006625922,11,1,0,6,0,13,3,2,14,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,27,53,3.0434782608695654,766.9840275228901,42.61022375127167,59.526829730110926,11,3,0,11,0,12,10,3,20,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,1,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,1
3,19,24,2.1333333333333333,217.49388868831156,12.082993816017309,76.78243460072278,21,2,1,9,0,18,5,2,19,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,46,95,5.564102564102564,2919.698198054239,162.20545544745772,59.939185431808156,44,7,0,16,0,51,21,3,31,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,4,0,0,1
8,9,15,2.5,118.87218755408671,6.604010419671484,74.99936108161533,22,4,3,10,0,16,1,3,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,3,1,3,0,0,0,0,0,0,0,0,2,0,1,0,0,1
6,6,6,1.0,15.509775004326936,0.861654166907052,79.80400128058322,17,6,0,11,0,15,2,3,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,24,54,2.5714285714285716,636.6547929572807,35.36971071984893,87.33862754502508,12,5,0,8,0,20,8,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,10,14,3.0,139.52097998526924,7.75116555473718,82.20286029035218,15,3,1,9,0,15,1,2,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7,12,17,2.75,167.59699690871406,9.310944272706337,84.149226867169,12,3,0,5,2,2,0,2,13,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1
15,51,85,7.425,3580.0094439517607,198.8894135528756,56.7486015241141,44,13,6,24,2,44,10,4,37,0,0,2,4,0,0,0,0,0,0,0,2,0,0,1,0,0,12,1,0,6,1,12,0,0,0,4,1,0,0,0,2,0,1,0,0,0
1,0,0,0.0,0.0,0.0,100.0,5,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,14,20,3.611111111111111,274.97563325971583,15.276424069984213,87.85335733604438,10,2,1,5,2,10,5,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,8,8,1.5,36.0,2.0,77.61647357136115,22,3,0,9,0,13,2,2,18,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,2,1,3,0,0,0,1,0,0,0,0,2,0,0,0,0,1
2,37,77,6.896551724137931,2766.399373471925,153.68885408177363,68.16990598725076,23,4,1,12,0,18,17,3,18,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,1
2,11,18,3.4285714285714284,213.49635132161606,11.860908406756447,67.46746871666596,8,1,0,4,1,6,5,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,14,24,3.2,292.404858014024,16.244714334112444,75.03451679827809,20,2,2,8,1,11,5,3,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1
3,9,18,4.8,273.8815201246158,15.2156400069231,88.86543564104112,10,1,0,2,0,7,4,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
6,16,39,5.909090909090909,921.8181818181819,51.21212121212122,74.15149879043133,19,1,0,5,3,8,7,2,17,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3,10,12,2.6666666666666665,106.3016990363956,5.905649946466422,89.80736654467758,17,0,1,4,0,6,4,2,18,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,29,52,4.565217391304348,1153.2424449302846,64.06902471834914,75.49813563178175,26,0,7,7,0,25,8,2,18,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,8,0,0,5,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,26,35,6.088235294117647,1001.6084046450651,55.64491136917028,71.48268541727049,27,2,1,10,0,12,9,4,20,3,0,3,1,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,6,0,2,0,0,0,1,0,0,0,0,6,0,0,0,0,0
4,16,24,3.409090909090909,327.27272727272725,18.18181818181818,74.22269204830651,24,1,1,5,0,8,5,4,18,1,0,3,0,0,0,0,0,3,1,0,3,0,2,0,0,0,1,0,0,3,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1
8,39,62,6.3,2064.478106687594,114.69322814931077,49.27988924748812,29,0,5,7,4,28,7,2,21,0,0,0,1,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,0,0,2,0,0,0,0,1
5,13,13,2.5,120.26429083958548,6.681349491088082,85.13759750757944,12,2,0,4,0,16,2,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,1
3,12,12,2.0,86.03910001730776,4.779950000961542,72.75953004891524,29,2,1,9,0,14,1,2,33,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,2,2,0,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,11,15,2.857142857142857,148.26135508445563,8.236741949136423,83.21533143682906,14,3,1,6,2,11,4,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0
3,5,6,1.3333333333333333,18.575424759098897,1.0319680421721609,94.051242904898,15,0,0,4,5,6,1,2,14,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
6,34,76,5.357142857142857,2071.324156794781,115.07356426637674,60.151045647913584,29,1,0,12,0,21,19,3,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3,9,9,1.5,42.793987519471216,2.377443751081734,83.50893864663345,18,1,0,3,0,9,1,2,15,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6,18,22,3.5,321.08422511105806,17.838012506169893,75.39922014129125,25,4,0,14,1,12,5,4,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,17,30,2.142857142857143,262.7654683660933,14.59808157589407,56.188130799958266,20,2,0,7,0,13,10,2,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
4,17,26,3.5416666666666665,376.38720329846876,20.910400183248264,82.206468839753,13,2,0,8,0,15,7,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,9,12,3.2,121.72512005538482,6.762506669743601,97.07999748253599,9,1,1,3,1,4,1,1,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
7,23,34,4.8125,740.1678250598287,41.12043472554604,69.23269846972858,19,2,0,8,0,14,6,2,17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,2,1,0,0,0,2,0,1,0,0,0
2,13,24,3.5555555555555554,315.7708559480398,17.542825330446657,79.37667849360527,16,2,0,8,1,9,2,2,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1
5,14,21,2.8,223.8724694169871,12.437359412054839,84.35093084383523,12,1,0,4,0,13,2,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,7,9,2.25,56.848937171666485,3.158274287314805,81.19219860797777,20,2,0,8,0,14,2,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2,5,5,1.0,11.60964047443681,0.6449800263576005,68.19588652985465,12,0,0,3,0,1,3,2,17,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1
2,11,11,2.0,76.10749561002055,4.228194200556697,75.06284504376036,23,0,0,4,0,2,4,2,20,2,0,2,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,5,0,0,0,0,1
3,15,22,2.5454545454545454,218.78587335407704,12.154770741893168,68.06627946473495,30,0,1,4,0,6,6,3,21,2,0,2,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1
3,5,6,1.3333333333333333,18.575424759098897,1.0319680421721609,66.31558646638672,14,1,1,5,0,4,1,3,13,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2,4,5,1.5,15.0,0.8333333333333334,78.66253284314432,18,1,0,6,2,9,1,2,17,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,6,8,2.5,51.69925001442312,2.87218055635684,93.81984042061016,14,2,1,4,3,4,1,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,8,10,3.0,90.0,5.0,88.12984954186692,13,1,0,4,1,10,1,2,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
5,14,21,1.9090909090909092,152.64032005703666,8.480017780946481,73.8224985959112,22,1,2,9,5,5,5,2,15,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11,28,59,6.5,1843.620612609091,102.42336736717172,64.03219699243813,30,3,5,10,1,19,11,4,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,6,0,3,0,0,0,2,0,0,0,0,2,0,1,0,0,1
3,11,15,1.875,97.296514274174,5.405361904120777,87.47244781252341,11,2,0,7,0,5,5,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,23,38,9.615384615384615,1652.83994548237,91.82444141568722,82.61385276100508,14,2,3,2,2,14,8,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,88.97154050187271,11,1,1,7,0,7,0,1,14,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,17,36,6.545454545454546,963.1548804109893,53.50860446727719,74.92826650166106,14,1,0,5,1,9,12,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4,6,6,1.0,15.509775004326936,0.861654166907052,88.93736031102591,9,2,1,4,3,6,1,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,17,26,7.555555555555555,802.9593670367334,44.608853724262964,84.7981678365188,17,1,1,3,3,12,5,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
2,2,2,0.5,1.0,0.05555555555555555,100.0,9,1,0,3,0,15,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13,36,58,7.3076923076923075,2191.2528275343952,121.7362681963553,64.94975645535861,30,4,4,14,1,36,4,3,28,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,1,4,0,0,0,2,3,0,0,0,2,0,1,0,0,1
3,12,18,3.0,193.58797503894246,10.75488750216347,82.55251308032318,14,1,1,6,1,6,5,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,16,30,3.3333333333333335,400.0,22.22222222222222,75.0104586264322,14,1,4,3,3,11,4,2,9,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,18,27,2.5714285714285716,289.5119358144234,16.083996434134633,78.38627320723585,16,1,1,5,0,15,5,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,98.40493427763637,9,0,0,4,0,9,0,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
8,38,48,5.535714285714286,1394.4493107150097,77.46940615083388,61.206461888517495,33,5,0,16,0,40,4,3,25,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,3,0,8,0,0,0,2,0,0,0,0,2,0,0,0,0,1
9,27,53,3.977272727272727,1002.3086723310495,55.68381512950275,65.2113071178628,29,4,2,7,1,18,11,3,18,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,0,4,0,1,0,0,1
2,18,38,9.6,1521.1886405261555,84.51048002923086,66.62224270242778,29,4,0,10,0,19,6,4,23,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,2,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,17,18,3.272727272727273,240.78872010274733,13.377151116819297,84.89805366581568,28,3,0,11,23,14,3,3,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,25,32,3.888888888888889,577.9021036164102,32.105672423133896,41.98877978323303,69,0,4,8,4,12,5,4,36,0,2,0,0,0,0,0,0,0,2,0,9,1,0,1,0,0,0,0,0,10,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,5,0,0,2,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,8,8,1.5,36.0,2.0,91.78087342402183,14,1,0,4,0,17,1,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
5,18,29,6.045454545454546,731.0636695710454,40.61464830950252,71.98839358187786,17,3,0,10,0,18,8,3,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3,21,42,5.6,1033.0730578375644,57.392947657642466,70.08797364412783,24,2,0,6,0,13,11,2,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1
4,18,33,7.0,963.2526753331742,53.51403751850968,83.42490388890896,14,1,1,5,0,7,10,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
3,10,11,2.3333333333333335,85.26282110210897,4.736823394561609,88.53894611842621,11,1,0,4,0,11,2,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,14,18,1.6363636363636365,112.14390861333307,6.23021714518517,82.10048338608775,14,3,0,7,0,10,5,3,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,22,30,2.9411764705882355,393.4792604679969,21.859958914888715,75.68374913150564,18,3,0,10,0,16,9,3,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1,6,6,1.0,15.509775004326936,0.861654166907052,99.94265792777601,9,0,0,5,0,10,2,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,8,8,1.5,36.0,2.0,89.3275284804181,13,1,0,4,0,17,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
2,6,6,1.0,15.509775004326936,0.861654166907052,96.85206162618603,8,1,0,4,0,4,2,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,16,25,2.5,250.0,13.88888888888889,80.8169211776602,14,4,0,10,0,9,4,3,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,14,21,2.8,223.8724694169871,12.437359412054839,80.55511578186366,15,1,0,5,0,11,3,2,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4,17,24,4.090909090909091,401.31453350457883,22.29525186136549,74.04453516254029,38,0,2,9,0,17,2,4,27,0,2,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,6,1,2,0,0,0,3,0,0,0,0,3,0,0,0,0,1
2,10,12,2.6666666666666665,106.3016990363956,5.905649946466422,95.93244645233958,10,1,0,4,0,5,2,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2,9,9,1.5,42.793987519471216,2.377443751081734,91.1077545526854,10,1,0,5,0,5,4,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,19,36,4.285714285714286,655.3945306455817,36.41080725808787,76.83611465938776,19,2,3,6,0,28,5,4,11,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,28,45,5.0,1081.6548574629608,60.091936525720044,69.5092709752345,23,4,3,11,1,18,6,2,24,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,3,1,3,0,0,0,0,0,0,0,0,3,0,1,0,0,1
2,6,6,1.0,15.509775004326936,0.861654166907052,89.1198410048836,15,0,0,9,4,5,2,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0
4,17,27,3.75,413.85561267659693,22.99197848203316,82.09170293009757,13,2,0,5,0,11,5,2,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,6,1,1,4,4,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,8,9,1.0,27.0,1.5,89.45914472523502,11,2,0,7,1,6,1,2,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2,13,18,1.0909090909090908,72.66317991986145,4.036843328881192,83.76168952091693,13,2,0,8,0,4,7,1,21,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,28,42,7.5,1514.3168004481452,84.12871113600806,70.71887991167424,22,1,1,6,0,18,4,2,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0
5,21,33,4.4,637.7644897874761,35.431360543748674,75.44003079919375,18,1,2,5,0,15,7,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
3,5,6,1.3333333333333333,18.575424759098897,1.0319680421721609,89.93336284565817,12,1,1,5,0,14,1,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10,40,93,9.0,4454.453815420723,247.4696564122624,58.57385997748296,38,5,0,8,0,22,17,2,16,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0
1,12,21,2.3333333333333335,175.66316253533668,9.759064585296482,77.10072220174243,14,0,2,5,0,9,5,3,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
5,8,10,1.8,54.0,3.0,84.612627951049,14,3,0,6,0,9,0,2,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4,46,86,5.0256410256410255,2387.31180336659,132.62843352036612,60.041816701394744,28,2,0,15,0,25,26,3,24,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9,23,62,12.857142857142858,3605.925102114019,200.3291723396677,63.51132304779301,34,1,2,10,0,27,11,4,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
6,12,13,2.857142857142857,133.15575002678582,7.397541668154768,77.33949501107165,19,3,0,10,0,14,1,2,22,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1
5,13,23,8.75,744.7134932758948,41.372971848660825,73.05651618268291,17,1,1,4,4,8,6,1,10,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
7,39,62,6.0,1966.1696254167564,109.23164585648647,65.07736344029512,36,3,3,21,0,42,7,3,31,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,2,1,2,0,0,0,1,1,0,0,0,4,0,2,0,0,1
4,7,12,1.6,53.901214503506004,2.9945119168614447,85.70011347872138,13,1,2,5,2,8,2,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8,21,48,5.0,1054.1561814669026,58.56423230371681,74.88614861864556,17,4,3,7,1,15,6,3,11,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,15,20,4.333333333333333,338.5971849527383,18.810954719596573,81.97061691700841,14,1,1,7,0,7,6,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,11,15,1.875,97.296514274174,5.405361904120777,89.15409701334751,10,2,0,5,0,9,5,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,10,21,4.666666666666667,325.5489532989616,18.086052961053422,59.71204166538799,17,0,0,5,0,5,8,1,15,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,21,25,4.0,439.2317422778761,24.401763459882005,77.92429134073565,16,4,4,8,4,4,1,2,20,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0
