CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
4,37,86,9.160714285714286,4104.118992586036,228.00661069922424,70.82328160297503,33,4,2,10,0,31,27,3,21,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,1
5,54,103,6.6,3912.172523970726,217.34291799837368,57.73396047602696,47,8,0,15,0,52,20,3,26,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,3,0,4,0,0,0,4,1,0,0,0,5,0,4,0,0,1
8,10,15,2.142857142857143,106.77626019280808,5.932014455156004,82.81695924362135,23,4,3,11,0,16,1,3,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,3,1,3,0,0,0,0,0,0,0,0,2,0,1,0,0,1
15,24,29,3.1666666666666665,421.05238964955953,23.39179942497553,72.14132341116506,40,10,3,15,1,21,3,4,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,6,0,12,0,0,0,3,0,0,0,1,1,0,0,0,0,1
5,20,33,1.9411764705882353,276.85762913719634,15.380979396510908,89.05824242549849,13,4,0,8,0,12,10,8,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,6,6,1.0,15.509775004326936,0.861654166907052,93.51421565520965,16,2,0,8,0,8,1,3,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7,13,17,2.4444444444444446,153.7738282871965,8.542990460399805,88.54618508227615,16,3,0,8,2,2,1,2,19,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1
13,48,80,6.7105263157894735,2998.2430267029367,166.56905703905204,64.49721783510641,38,9,5,22,2,40,10,4,34,0,0,1,4,0,0,0,0,0,0,0,2,0,0,1,0,0,8,1,0,5,1,8,0,0,0,3,1,0,0,0,2,0,1,0,0,1
1,0,0,0.0,0.0,0.0,100.0,5,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,14,26,4.722222222222222,467.45857654151695,25.969920918973163,92.89746869434717,10,2,1,5,0,12,7,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,8,9,1.0,27.0,1.5,82.52236906567325,24,5,0,11,0,13,1,4,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,2,0,6,0,0,0,2,0,0,0,0,1,0,1,0,0,1
2,37,77,6.896551724137931,2766.399373471925,153.68885408177363,68.16990598725076,23,4,1,12,0,18,17,3,19,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,7,1,0,3,1,3,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,24,38,6.25,1088.9285939212748,60.49603299562638,69.04383174456616,25,2,2,8,1,13,6,3,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,2,0,2,0,0,1
3,9,18,4.8,273.8815201246158,15.2156400069231,92.32537373720659,11,2,0,2,1,7,5,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1
4,3,3,0.5,2.3774437510817346,0.1320802083934297,95.44756824445076,17,2,0,8,4,0,1,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,10,12,2.6666666666666665,106.3016990363956,5.905649946466422,89.80736654467758,17,0,1,4,0,6,4,2,18,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,27,50,3.8636363636363638,918.5578129179429,51.03098960655238,82.26739813034717,21,2,6,7,0,15,10,2,17,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,3,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,12,0,0,6,0,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,33,59,7.3125,2176.3407878707126,120.90782154837292,63.086513978172725,34,2,6,9,0,20,14,3,16,3,0,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,8,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,1
4,19,36,4.285714285714286,655.3945306455817,36.41080725808787,83.06736339500749,21,3,0,5,0,14,7,2,19,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1
7,35,69,8.8,3114.5006478889836,173.0278137716102,74.21985426414523,40,0,6,10,10,23,7,2,33,0,0,0,3,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1
3,7,7,1.5,29.47722668160484,1.6376237045336022,88.59828813828459,18,2,1,8,0,11,0,3,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,2,1,2,0,0,0,1,0,0,0,0,3,0,0,0,0,1
3,13,14,2.0,103.61231210795059,5.75623956155281,79.34043571182869,34,3,1,11,0,15,3,4,40,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,3,1,0,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,10,15,3.3333333333333335,166.09640474436813,9.227578041353786,87.9425765030228,13,1,1,5,0,9,4,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,9,9,1.5,42.793987519471216,2.377443751081734,88.59864919070782,21,0,0,5,6,7,2,3,15,1,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1
6,28,61,8.0,2345.9892019641106,130.3327334424506,64.60333770273553,30,3,0,12,0,20,14,3,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
3,20,21,3.0,272.28146997790384,15.12674833210577,87.19157203921269,17,1,1,3,0,6,5,3,18,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
8,22,27,3.966666666666667,477.6051263560546,26.533618130891924,79.6838185768348,27,4,0,14,1,13,5,4,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,1,4,0,0,0,2,1,0,0,0,2,0,0,0,0,1
3,14,21,1.9090909090909092,152.64032005703666,8.480017780946481,75.44057717351056,20,2,0,7,0,12,7,2,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
4,18,29,3.6538461538461537,441.85166842206036,24.547314912336688,85.4010203141202,16,2,0,10,0,16,8,2,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,16,26,5.1,530.4,29.466666666666665,92.93975753749288,9,1,1,4,0,6,2,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10,37,74,5.716666666666667,2203.772422106567,122.4318012281426,74.89792734584793,23,1,1,9,0,24,13,2,19,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,0,4,2,0,0,0,2,0,1,0,0,0
5,14,33,3.0,376.92813728370277,20.94045207131682,86.24575281123602,12,5,0,8,2,12,12,3,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,24,33,5.5,832.17069388089,46.231705215605,88.6916943402788,13,1,0,5,0,16,3,2,11,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1
4,6,12,2.0,62.039100017307746,3.446616667628208,89.96879452065676,18,2,0,8,0,15,3,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,9,10,1.5,47.548875021634686,2.6416041678685938,87.27614055277121,25,0,0,4,0,6,3,2,21,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,1
2,8,8,1.5,36.0,2.0,88.65204568086861,23,0,0,4,0,1,3,2,20,2,0,2,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,5,0,0,0,0,1
2,11,15,2.5714285714285716,133.43521957601007,7.413067754222782,84.1548545397858,24,0,1,4,0,4,5,2,25,1,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,1,0,2,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1
2,6,6,1.0,15.509775004326936,0.861654166907052,89.8199766369109,19,1,1,8,0,8,2,3,18,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,78.6846032850195,19,1,0,5,4,6,1,2,16,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
5,9,11,2.8,97.63369004442322,5.424093891356845,90.60053648084929,17,2,1,4,3,4,2,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,16,23,7.5,690.0,38.333333333333336,81.33948513466785,14,1,1,5,0,8,5,2,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
5,14,21,1.9090909090909092,152.64032005703666,8.480017780946481,75.44057717351056,20,1,2,9,5,4,6,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,7,9,1.2,30.319433158222125,1.6844129532345624,93.92459352406883,13,3,0,5,1,4,2,2,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1
3,13,14,2.0,103.61231210795059,5.75623956155281,87.47745173196505,11,2,0,7,0,5,4,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,18,41,8.590909090909092,1468.7613107352947,81.59785059640527,80.47967919399541,25,1,3,8,1,15,8,3,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,3,0,0,0,3,0,0,0,0,3,0,1,0,0,1
3,0,0,0.0,0.0,0.0,100.0,9,1,0,5,0,0,0,2,16,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,17,36,6.545454545454546,963.1548804109893,53.50860446727719,88.12164605102203,14,1,0,5,0,9,12,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4,6,6,1.0,15.509775004326936,0.861654166907052,85.51075298410973,11,2,1,5,2,5,1,3,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,18,28,7.2,840.6568802907701,46.703160016153895,87.38066229501784,17,1,1,4,3,14,5,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
2,2,2,0.5,1.0,0.05555555555555555,100.0,9,1,0,3,0,15,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15,41,65,6.774193548387097,2359.051124614092,131.058395811894,67.76558711951104,29,5,4,17,0,37,7,3,26,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,3,1,4,0,0,0,3,4,0,0,0,2,0,1,0,0,1
4,11,18,3.4285714285714284,213.49635132161606,11.860908406756447,85.78948069210497,16,1,1,5,1,5,6,2,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,16,30,3.3333333333333335,400.0,22.22222222222222,75.0104586264322,14,1,4,3,3,11,5,2,9,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,17,27,2.769230769230769,305.6164524381023,16.978691802116796,79.44050660452606,15,2,1,6,0,13,7,3,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2,3,3,0.5,2.3774437510817346,0.1320802083934297,99.58708839268266,13,0,0,3,0,12,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
11,38,52,5.892857142857143,1608.114930905213,89.33971838362294,61.06993000249154,32,7,0,16,0,41,6,3,22,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,3,0,7,0,0,0,3,1,0,0,0,2,0,0,0,0,1
12,45,113,9.375,5817.931873924249,323.2184374402361,67.07849846096633,38,5,5,13,3,28,29,3,26,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,2,0,0,1
3,23,38,6.4,1100.1302677130657,61.118348206281425,62.63952205259651,36,4,0,9,0,20,5,3,24,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,4,0,0,2,0,6,0,0,0,1,0,0,0,0,2,0,0,0,0,1
2,22,30,1.0,133.78294855911892,7.432386031062162,82.80518754190055,20,1,0,5,12,20,11,1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,27,37,3.4285714285714284,603.1914431315943,33.510635729533014,60.29697788107181,77,0,4,10,4,6,6,3,36,0,2,0,0,0,0,0,0,0,2,0,8,3,0,0,0,0,0,0,0,11,0,5,0,0,0,3,0,0,0,0,5,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,5,0,0,2,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4,8,8,1.5,36.0,2.0,93.21935691630576,14,1,0,4,0,17,1,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
4,7,8,1.875,42.11032383086406,2.3394624350480036,93.671713914209,12,2,0,9,0,9,1,2,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,20,42,4.666666666666667,847.0979065979232,47.06099481099573,73.22706640598888,24,2,0,6,0,13,11,2,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1
4,17,30,7.0,858.3671966625714,47.687066481253964,80.46572320493587,14,1,1,5,0,7,10,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
3,8,8,1.5,36.0,2.0,89.81731535997956,11,1,0,4,0,10,1,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,12,15,1.6666666666666667,89.62406251802892,4.9791145843349405,88.86057917106497,16,3,0,9,0,10,4,2,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
6,23,33,3.8823529411764706,579.5481141348338,32.19711745193521,76.20503962739086,17,3,1,9,0,16,11,3,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
5,11,14,2.5714285714285716,124.53953827094274,6.918863237274596,91.20032077183451,12,2,0,4,0,12,2,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,8,8,1.5,36.0,2.0,91.47775808621712,13,1,0,4,0,17,1,2,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,6,1,0,4,0,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,16,23,1.6153846153846154,148.6153846153846,8.256410256410255,85.27342319301573,18,4,0,11,0,10,5,3,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,13,18,2.6666666666666665,177.62110647077242,9.867839248376246,89.66267699153568,16,1,0,4,0,14,2,2,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2,24,41,4.5,845.9255813830536,46.99586563239186,40.74006800362279,73,0,5,7,0,14,6,3,32,0,3,0,0,0,0,0,0,0,3,0,10,2,0,0,0,0,0,0,0,9,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,7,0,0,4,2,3,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2,6,6,1.0,15.509775004326936,0.861654166907052,100.0,7,1,0,3,0,13,3,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14,31,76,4.8076923076923075,1810.1871134105893,100.56595074503274,78.49319791248504,24,2,9,6,0,37,4,4,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,6,0,2,0,0,0,2,5,0,0,0,2,0,0,0,0,1
2,28,45,5.0,1081.6548574629608,60.091936525720044,79.39686038078948,26,3,3,9,1,18,9,3,24,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,2,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,1
1,22,51,5.0,1137.155062752511,63.175281264028385,79.89647569621465,22,4,1,13,2,18,17,4,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4,21,33,3.4375,498.2535076464657,27.68075042480365,76.86198472190875,23,2,1,11,2,13,8,3,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,7,1,1,5,5,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4,14,18,3.3333333333333335,228.44129532345625,12.691183073525346,90.3616286728548,13,2,0,7,0,8,5,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,13,18,1.0909090909090908,72.66317991986145,4.036843328881192,91.38035273775603,13,2,0,8,0,4,7,1,20,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,53,78,5.5813953488372094,2493.6435095214674,138.53575052897042,60.37946185454525,37,1,1,7,0,22,8,2,22,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,8,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1
4,15,18,4.0,281.2961228838133,15.627562382434073,88.76441330842417,16,1,1,5,2,14,4,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1
3,5,6,1.3333333333333333,18.575424759098897,1.0319680421721609,91.81806103245789,13,1,1,4,0,11,1,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,34,84,8.615384615384615,3681.757723883323,204.54209577129572,68.16693858895681,32,6,0,10,0,20,19,3,17,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,4,0,0,1
1,15,24,2.909090909090909,272.7719979479402,15.153999885996676,87.61539539917706,15,0,2,7,0,12,5,2,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1
6,8,12,2.1,75.60000000000001,4.2,90.14287058393829,18,3,0,5,0,16,0,2,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3,26,35,4.2368421052631575,697.0257318875014,38.723651771527855,78.94882713951102,28,2,0,16,0,8,10,3,29,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1
9,28,53,9.444444444444445,2406.348213763278,133.68601187573768,76.03848983699325,25,2,1,8,0,21,8,2,17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,4,0,1,0,0,0,2,1,0,0,0,2,0,1,0,0,1
5,15,19,3.0,222.69276394968557,12.371820219426976,86.11188162538713,21,2,0,9,0,13,2,2,22,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4,11,19,7.2,473.2502454295824,26.291680301643467,82.74702925165974,16,1,1,3,3,9,4,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
5,29,53,5.409090909090909,1392.694824375891,77.3719346875495,67.21676280537363,35,3,2,16,0,48,8,3,28,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,2,1,2,0,0,0,1,0,0,0,0,3,0,2,0,0,1
4,8,12,2.4,86.39999999999999,4.8,82.95013776019664,11,1,1,4,1,9,2,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1
6,16,39,4.333333333333333,676.0,37.55555555555556,87.06936627406701,15,4,1,7,1,13,13,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,15,17,3.6666666666666665,243.52951379293097,13.52941743294061,87.43672415834251,19,1,1,8,0,13,5,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,11,15,1.875,97.296514274174,5.405361904120777,94.6264027598414,10,2,0,5,0,9,5,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,14,27,5.0,513.9929144777765,28.555161915432027,84.36938403004444,24,0,1,6,1,8,9,2,19,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2,10,10,2.0,66.43856189774725,3.691031216541514,93.5668567692067,11,3,1,7,3,1,0,2,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6,18,18,3.0,225.17595007788483,12.509775004326935,82.99495194531545,13,4,1,6,6,0,0,3,14,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,1
4,11,17,4.583333333333333,269.54738028548945,14.97485446030497,83.08525925316452,16,1,1,6,0,14,3,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,90.23690265428057,17,1,0,7,0,4,1,2,19,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,10,21,4.666666666666667,325.5489532989616,18.086052961053422,84.14398946605584,15,1,0,5,0,8,4,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,18,23,2.8846153846153846,276.658485672615,15.369915870700831,89.95738944339936,14,2,0,8,6,15,7,1,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5,20,42,6.0,1089.1258799116154,60.50699332842308,79.02670929036813,17,1,3,4,0,19,11,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
